8801700405311,3347,1700408137,23
8801700405312,5998,1700408138,22
8801700405313,5663,1700408139,23
8801700405314,3758,1700408140,24
8801700405316,9738,1700408141,27
8801700405317,7463,1700408142,25
8801700405318,1607,1700408143,26
8801700405320,2961,1700408144,25
8801700405321,2137,1700408145,22
8801700405322,1920,1700408146,21
8801700405323,2773,1700408147,24
8801700405324,8087,1700408148,27
8801700405325,0586,1700408149,23
8801700405326,8127,1700408150,22
8801700405327,1413,1700408151,24
8801700405329,0747,1700408152,21
8801700405330,2487,1700408153,22
8801700405331,5790,1700408154,20
8801700405332,5994,1700408155,21
8801700405334,3275,1700408156,20
8801700405335,0623,1700408157,24
8801700405336,1168,1700408158,26
8801700405337,9451,1700408159,24
8801700405338,3093,1700408160,26
8801700405339,7470,1700408161,20
8801700405340,2999,1700408162,26
8801700405341,1181,1700408163,21
8801700405342,5236,1700408164,24
8801700405343,4764,1700408165,25
8801700405344,1182,1700408166,26
8801700405345,8900,1700408167,24
8801700405346,5625,1700408168,20
8801700405347,5706,1700408169,27
8801700405348,8108,1700408170,26
8801700405349,5222,1700408171,27
8801700405350,5306,1700408172,25
8801700405351,6419,1700408173,21
8801700405352,4665,1700408174,26
8801700405353,9986,1700408175,20
8801700405354,1340,1700408176,25
8801700405355,3051,1700408177,24
8801700405356,9632,1700408178,20
8801700405358,8885,1700408179,26
8801700405359,4535,1700408180,22
8801700405360,5277,1700408181,22
8801700405361,4517,1700408182,27
8801700405362,4614,1700408183,23
8801700405363,4456,1700408184,21
8801700405364,0575,1700408185,25
8801700405365,0373,1700408186,23
8801700405366,2621,1700408187,25
8801700405367,0448,1700408188,21
8801700405368,9210,1700408189,23
8801700405369,4491,1700408190,22
8801700405370,0014,1700408191,22
8801700405371,4013,1700408192,26
8801700405372,4017,1700408193,26
8801700405373,7450,1700408194,21
8801700405374,8469,1700408195,20
8801700405375,0834,1700408196,22
8801700405376,8719,1700408197,20
8801700405377,3064,1700408198,22
8801700405378,1278,1700408199,20
8801700405379,7889,1700408200,27
8801700405381,2402,1700408201,22
8801700405382,5466,1700408202,22
8801700405383,9320,1700408203,26
8801700405384,6969,1700408204,27
8801700405385,4162,1700408205,23
8801700405386,2756,1700408206,22
8801700405387,0715,1700408207,24
8801700405388,4003,1700408208,26
8801700405389,8911,1700408209,20
8801700405390,7838,1700408210,24
8801700405392,2698,1700408211,23
8801700405393,3897,1700408212,22
8801700405394,8193,1700408213,24
8801700405395,0588,1700408214,22
8801700405397,2192,1700408215,22
8801700405399,1485,1700408216,21
8801700405400,5649,1700408217,27
8801700405401,8231,1700408218,24
8801700405403,7989,1700408219,24
8801700405404,0111,1700408220,21
8801700405405,5169,1700408221,20
8801700405407,9185,1700408222,27
8801700405408,9982,1700408223,26
8801700405409,4609,1700408224,25
8801700405411,3697,1700408225,27
8801700405412,6879,1700408226,23
8801700405413,5089,1700408227,20
8801700405415,6715,1700408228,20
8801700405416,4063,1700408229,21
8801700405417,7672,1700408230,23
8801700405418,2283,1700408231,25
8801700405419,7459,1700408232,20
8801700405420,5628,1700408233,27
8801700405421,4553,1700408234,20
8801700405423,2852,1700408235,27
8801700405424,6176,1700408236,25
8801700405425,4133,1700408237,20
8801700405426,1335,1700408238,21
8801700405427,3543,1700408239,23
8801700405428,9873,1700408240,23
8801700405429,1568,1700408241,22
8801700405430,5146,1700408242,23
8801700405431,2909,1700408243,26
8801700405432,9982,1700408244,26
8801700405433,7011,1700408245,23
8801700405434,7482,1700408246,27
8801700405435,2856,1700408247,23
8801700405436,6013,1700408248,25
8801700405437,9496,1700408249,21
8801700405438,8884,1700408250,20
8801700405439,7521,1700408251,23
8801700405440,7113,1700408252,21
8801700405441,8051,1700408253,24
8801700405442,7218,1700408254,21
8801700405443,4208,1700408255,25
8801700405444,3851,1700408256,23
8801700405445,1220,1700408257,21
8801700405446,7221,1700408258,26
8801700405449,9769,1700408259,26
8801700405450,6463,1700408260,24
8801700405451,2207,1700408261,23
8801700405452,7367,1700408262,27
8801700405453,6671,1700408263,24
8801700405454,3609,1700408264,21
8801700405455,5528,1700408265,22
8801700405456,5821,1700408266,27
8801700405457,5858,1700408267,23
8801700405458,5103,1700408268,27
8801700405459,6267,1700408269,23
8801700405460,4444,1700408270,24
8801700405461,6549,1700408271,26
8801700405462,9174,1700408272,25
8801700405463,4581,1700408273,23
8801700405464,5604,1700408274,22
8801700405465,4527,1700408275,21
8801700405466,5480,1700408276,23
8801700405467,1289,1700408277,24
8801700405468,4471,1700408278,20
8801700405469,7495,1700408279,26
8801700405470,9659,1700408280,23
8801700405471,1974,1700408281,25
8801700405472,8948,1700408282,22
8801700405473,2301,1700408283,22
8801700405474,0987,1700408284,22
8801700405475,0143,1700408285,20
8801700405476,0216,1700408286,26
8801700405477,5314,1700408287,26
8801700405478,9281,1700408288,26
8801700405479,5664,1700408289,26
8801700405480,5281,1700408290,20
8801700405481,6744,1700408291,20
8801700405482,1892,1700408292,21
8801700405484,7857,1700408293,23
8801700405485,7981,1700408294,27
8801700405486,3976,1700408295,23
8801700405487,7067,1700408296,23
8801700405488,0780,1700408297,27
8801700405489,9566,1700408298,26
8801700405490,3541,1700408299,23
8801700405491,4941,1700408300,25
8801700405492,3574,1700408301,23
8801700405494,4617,1700408302,23
8801700405495,0899,1700408303,20
8801700405496,3988,1700408304,21
8801700405498,8882,1700408305,21
8801700405499,3109,1700408306,21
8801700405500,2735,1700408307,24
8801700405501,2352,1700408308,20
8801700405502,2154,1700408309,23
8801700405503,5730,1700408310,20
8801700405504,0254,1700408311,25
8801700405505,5211,1700408312,23
8801700405506,5963,1700408313,20
8801700405507,5706,1700408314,22
8801700405508,9673,1700408315,24
8801700405510,7590,1700408316,22
8801700405511,6043,1700408317,26
8801700405512,5666,1700408318,20
8801700405514,8460,1700408319,22
8801700405515,1135,1700408320,27
8801700405516,0206,1700408321,22
8801700405517,5851,1700408322,22
8801700405518,9705,1700408323,24
8801700405519,6317,1700408324,23
8801700405520,5870,1700408325,25
8801700405521,6603,1700408326,22
8801700405522,1675,1700408327,22
8801700405523,6577,1700408328,27
8801700405524,5636,1700408329,26
8801700405525,8239,1700408330,25
8801700405526,9825,1700408331,23
8801700405527,5561,1700408332,24
8801700405528,4189,1700408333,27
8801700405529,2283,1700408334,26
8801700405530,4908,1700408335,26
8801700405531,0411,1700408336,20
8801700405532,8266,1700408337,24
8801700405533,0451,1700408338,21
8801700405534,2751,1700408339,27
8801700405535,4818,1700408340,25
8801700405536,2103,1700408341,27
8801700405537,2101,1700408342,20
8801700405538,4597,1700408343,23
8801700405539,9826,1700408344,22
8801700405540,9264,1700408345,24
8801700405541,3156,1700408346,20
8801700405542,0546,1700408347,26
8801700405543,3483,1700408348,24
8801700405544,1066,1700408349,27
8801700405545,5520,1700408350,26
8801700405546,6688,1700408351,27
8801700405547,0416,1700408352,27
8801700405548,5493,1700408353,25
8801700405549,4814,1700408354,26
8801700405550,0919,1700408355,22
8801700405551,7531,1700408356,26
8801700405552,8032,1700408357,24
8801700405553,6595,1700408358,23
8801700405555,1289,1700408359,25
8801700405556,7855,1700408360,26
8801700405558,5598,1700408361,23
8801700405559,4815,1700408362,26
8801700405560,9793,1700408363,24
8801700405561,3548,1700408364,22
8801700405562,8361,1700408365,20
8801700405564,5894,1700408366,27
8801700405565,6203,1700408367,20
8801700405566,2654,1700408368,20
8801700405567,7861,1700408369,27
8801700405568,4024,1700408370,24
8801700405569,0275,1700408371,26
8801700405570,0624,1700408372,24
8801700405571,9382,1700408373,24
8801700405572,4511,1700408374,22
8801700405574,8029,1700408375,24
8801700405575,8646,1700408376,22
8801700405576,0335,1700408377,21
8801700405577,3008,1700408378,21
8801700405578,1522,1700408379,21
8801700405579,7930,1700408380,22
8801700405581,6163,1700408381,22
8801700405585,3617,1700408382,27
8801700405586,2537,1700408383,25
8801700405587,4234,1700408384,24
8801700405588,1218,1700408385,21
8801700405589,5253,1700408386,23
8801700405590,7037,1700408387,20
8801700405591,3969,1700408388,27
8801700405592,1055,1700408389,21
8801700405593,8072,1700408390,24
8801700405594,5630,1700408391,27
8801700405595,5252,1700408392,21
8801700405596,4859,1700408393,25
8801700405597,9098,1700408394,25
8801700405598,8506,1700408395,22
8801700405599,6414,1700408396,25
8801700405600,0563,1700408397,25
8801700405601,0281,1700408398,22
8801700405602,0469,1700408399,25
8801700405603,9788,1700408400,23
8801700405604,7131,1700408401,27
8801700405605,8511,1700408402,26
8801700405606,1319,1700408403,23
8801700405607,5844,1700408404,27
8801700405608,5347,1700408405,26
8801700405609,9253,1700408406,20
8801700405611,2395,1700408407,26
8801700405612,8401,1700408408,20
8801700405613,4854,1700408409,21
8801700405614,5611,1700408410,26
8801700405615,1334,1700408411,24
8801700405616,5755,1700408412,26
8801700405617,0151,1700408413,20
8801700405618,2683,1700408414,23
8801700405619,1920,1700408415,20
8801700405620,1914,1700408416,25
8801700405621,9114,1700408417,26
8801700405622,2952,1700408418,26
8801700405624,2726,1700408419,27
8801700405625,1125,1700408420,23
8801700405626,4896,1700408421,23
8801700405627,9298,1700408422,23
8801700405628,6991,1700408423,27
8801700405629,5149,1700408424,23
8801700405630,2835,1700408425,23
8801700405631,8383,1700408426,27
8801700405632,8981,1700408427,20
8801700405633,4736,1700408428,26
8801700405634,7056,1700408429,22
8801700405636,4325,1700408430,25
8801700405637,0014,1700408431,25
8801700405638,1116,1700408432,22
8801700405639,8983,1700408433,24
8801700405640,3929,1700408434,27
8801700405641,9828,1700408435,22
8801700405642,9709,1700408436,26
8801700405643,0891,1700408437,25
8801700405644,6502,1700408438,22
8801700405645,8855,1700408439,22
8801700405646,6917,1700408440,24
8801700405647,6386,1700408441,24
8801700405648,5614,1700408442,25
8801700405649,7055,1700408443,24
8801700405650,8795,1700408444,22
8801700405651,3461,1700408445,20
8801700405652,0787,1700408446,22
8801700405653,6016,1700408447,25
8801700405655,8350,1700408448,26
8801700405656,3660,1700408449,26
8801700405657,9771,1700408450,27
8801700405658,4782,1700408451,22
8801700405659,4261,1700408452,21
8801700405660,0746,1700408453,24
8801700405661,1943,1700408454,21
8801700405662,3503,1700408455,25
8801700405663,5922,1700408456,23
8801700405664,3062,1700408457,27
8801700405665,9719,1700408458,26
8801700405666,6725,1700408459,22
8801700405667,6609,1700408460,26
8801700405668,3171,1700408461,26
8801700405669,3777,1700408462,21
8801700405670,9277,1700408463,24
8801700405671,4189,1700408464,23
8801700405672,3157,1700408465,22
8801700405674,1617,1700408466,20
8801700405675,2962,1700408467,20
8801700405676,3274,1700408468,20
8801700405678,5213,1700408469,27
8801700405679,9731,1700408470,27
8801700405680,3025,1700408471,26
8801700405681,7908,1700408472,23
8801700405682,2457,1700408473,22
8801700405683,8804,1700408474,20
8801700405684,5679,1700408475,27
8801700405685,0428,1700408476,24
8801700405686,4976,1700408477,20
8801700405688,3767,1700408478,25
8801700405689,2416,1700408479,26
8801700405690,2158,1700408480,24
8801700405691,7250,1700408481,26
8801700405692,3222,1700408482,20
8801700405693,2450,1700408483,23
8801700405694,0094,1700408484,21
8801700405695,3424,1700408485,24
8801700405696,3926,1700408486,26
8801700405697,3375,1700408487,26
8801700405698,9440,1700408488,24
8801700405699,6033,1700408489,22
8801700405701,7681,1700408490,26
8801700405702,6536,1700408491,22
8801700405703,1089,1700408492,24
8801700405704,6494,1700408493,24
8801700405705,0083,1700408494,26
8801700405706,0066,1700408495,24
8801700405707,5755,1700408496,25
8801700405708,6609,1700408497,22
8801700405709,7968,1700408498,24
8801700405710,5354,1700408499,24
8801700405711,9491,1700408500,20
8801700405712,5398,1700408501,22
8801700405713,2950,1700408502,27
8801700405714,7425,1700408503,26
8801700405715,0834,1700408504,23
8801700405716,9088,1700408505,24
8801700405717,8134,1700408506,25
8801700405718,3285,1700408507,22
8801700405719,0613,1700408508,23
8801700405720,7946,1700408509,25
8801700405721,8975,1700408510,23
8801700405722,3469,1700408511,26
8801700405723,7959,1700408512,26
8801700405724,2210,1700408513,21
8801700405725,4970,1700408514,21
8801700405726,5313,1700408515,26
8801700405727,2098,1700408516,25
8801700405728,6341,1700408517,25
8801700405729,0717,1700408518,23
8801700405730,3827,1700408519,20
8801700405731,6686,1700408520,26
8801700405732,0984,1700408521,27
8801700405733,7668,1700408522,20
8801700405734,2566,1700408523,20
8801700405735,8022,1700408524,20
8801700405736,1246,1700408525,22
8801700405737,7919,1700408526,25
8801700405738,7938,1700408527,24
8801700405739,9027,1700408528,27
8801700405740,4502,1700408529,26
8801700405741,1701,1700408530,22
8801700405742,8810,1700408531,21
8801700405743,2782,1700408532,25
8801700405744,8295,1700408533,20
8801700405745,8947,1700408534,25
8801700405746,4432,1700408535,24
8801700405747,7389,1700408536,27
8801700405748,5018,1700408537,24
8801700405749,7183,1700408538,27
8801700405750,7368,1700408539,24
8801700405751,1747,1700408540,27
8801700405752,1043,1700408541,23
8801700405753,4773,1700408542,23
8801700405754,7440,1700408543,21
8801700405755,8418,1700408544,26
8801700405756,0735,1700408545,24
8801700405757,6672,1700408546,25
8801700405758,6328,1700408547,20
8801700405759,7123,1700408548,27
8801700405760,6184,1700408549,25
8801700405761,3251,1700408550,22
8801700405762,9302,1700408551,25
8801700405763,0522,1700408552,25
8801700405764,1987,1700408553,22
8801700405765,4848,1700408554,26
8801700405766,4435,1700408555,24
8801700405767,1973,1700408556,23
8801700405768,5839,1700408557,20
8801700405769,6662,1700408558,27
8801700405770,7924,1700408559,25
8801700405771,5642,1700408560,21
8801700405772,5771,1700408561,21
8801700405773,4622,1700408562,24
8801700405774,2139,1700408563,27
8801700405775,2381,1700408564,20
8801700405776,2084,1700408565,27
8801700405777,6023,1700408566,21
8801700405778,6526,1700408567,20
8801700405779,6291,1700408568,27
8801700405780,4332,1700408569,27
8801700405781,7318,1700408570,26
8801700405782,9565,1700408571,26
8801700405783,3834,1700408572,25
8801700405784,2897,1700408573,27
8801700405785,6420,1700408574,27
8801700405786,1610,1700408575,25
8801700405787,2130,1700408576,25
8801700405788,1224,1700408577,24
8801700405789,0464,1700408578,21
8801700405790,6110,1700408579,27
8801700405791,9654,1700408580,23
8801700405792,2250,1700408581,26
8801700405793,9155,1700408582,20
8801700405794,6739,1700408583,26
8801700405795,6727,1700408584,27
8801700405796,5370,1700408585,24
8801700405797,6172,1700408586,25
8801700405798,6324,1700408587,20
8801700405799,2078,1700408588,21
8801700405800,4258,1700408589,24
8801700405801,6690,1700408590,24
8801700405802,8621,1700408591,20
8801700405803,7344,1700408592,21
8801700405804,9562,1700408593,26
8801700405805,9693,1700408594,26
8801700405806,6163,1700408595,23
8801700405807,7284,1700408596,22
8801700405808,9731,1700408597,20
8801700405809,8663,1700408598,25
8801700405810,3634,1700408599,26
8801700405811,4583,1700408600,24
8801700405812,1897,1700408601,21
8801700405813,0603,1700408602,26
8801700405814,6428,1700408603,24
8801700405815,1587,1700408604,21
8801700405816,5085,1700408605,24
8801700405817,1312,1700408606,22
8801700405818,9405,1700408607,22
8801700405819,6939,1700408608,21
8801700405820,3372,1700408609,22
8801700405821,8203,1700408610,20
8801700405822,1771,1700408611,24
8801700405823,7512,1700408612,20
8801700405824,7042,1700408613,26
8801700405825,7742,1700408614,23
8801700405826,7432,1700408615,20
8801700405827,4739,1700408616,26
8801700405828,3481,1700408617,26
8801700405829,7491,1700408618,20
8801700405830,6545,1700408619,24
8801700405831,5125,1700408620,27
8801700405832,5980,1700408621,20
8801700405833,8386,1700408622,21
8801700405834,2647,1700408623,21
8801700405835,6643,1700408624,25
8801700405836,3792,1700408625,26
8801700405837,7815,1700408626,26
8801700405838,5343,1700408627,24
8801700405839,8085,1700408628,22
8801700405840,3486,1700408629,27
8801700405841,0323,1700408630,26
8801700405842,0594,1700408631,21
8801700405843,6336,1700408632,20
8801700405844,7720,1700408633,27
8801700405845,3257,1700408634,23
8801700405846,7011,1700408635,20
8801700405847,0232,1700408636,22
8801700405848,6618,1700408637,22
8801700405849,0077,1700408638,23
8801700405850,4401,1700408639,20
8801700405851,3899,1700408640,27
8801700405852,9630,1700408641,22
8801700405853,6532,1700408642,25
8801700405854,8772,1700408643,22
8801700405855,0484,1700408644,22
8801700405856,7509,1700408645,22
8801700405857,1358,1700408646,21
8801700405858,3206,1700408647,20
8801700405859,7272,1700408648,22
8801700405860,7109,1700408649,23
8801700405861,7704,1700408650,26
8801700405862,0773,1700408651,27
8801700405863,8832,1700408652,23
8801700405864,6893,1700408653,25
8801700405865,4921,1700408654,24
8801700405866,2704,1700408655,24
8801700405867,9931,1700408656,21
8801700405868,5625,1700408657,25
8801700405869,0872,1700408658,21
8801700405870,2258,1700408659,26
8801700405871,3051,1700408660,26
8801700405872,8887,1700408661,24
8801700405873,7178,1700408662,24
8801700405874,5249,1700408663,24
8801700405875,3301,1700408664,21
8801700405876,6745,1700408665,20
8801700405877,8715,1700408666,25
8801700405878,3598,1700408667,26
8801700405879,1305,1700408668,27
8801700405880,6584,1700408669,21
8801700405881,6189,1700408670,20
8801700405882,7004,1700408671,22
8801700405883,3716,1700408672,22
8801700405884,6655,1700408673,20
8801700405885,0108,1700408674,24
8801700405886,7055,1700408675,27
8801700405887,8659,1700408676,23
8801700405888,6608,1700408677,20
8801700405889,4848,1700408678,23
8801700405890,9657,1700408679,25
8801700405891,9671,1700408680,27
8801700405892,0891,1700408681,21
8801700405893,6641,1700408682,23
8801700405894,4496,1700408683,27
8801700405896,2077,1700408684,23
8801700405897,9498,1700408685,22
8801700405898,4993,1700408686,24
8801700405899,2958,1700408687,22
8801700405900,8034,1700408688,23
8801700405901,3179,1700408689,20
8801700405902,9411,1700408690,23
8801700405903,1474,1700408691,26
8801700405904,9320,1700408692,22
8801700405905,9539,1700408693,24
8801700405906,1419,1700408694,27
8801700405907,6958,1700408695,22
8801700405908,7789,1700408696,27
8801700405909,5276,1700408697,25
8801700405910,8617,1700408698,22
8801700405911,4026,1700408699,27
8801700405912,2796,1700408700,25
8801700405913,6571,1700408701,22
8801700405914,2322,1700408702,24
8801700405916,0273,1700408703,22
8801700405917,3929,1700408704,25
8801700405919,5437,1700408705,22
8801700405920,3074,1700408706,22
8801700405921,0603,1700408707,22
8801700405922,1920,1700408708,25
8801700405923,3288,1700408709,26
8801700405924,6297,1700408710,22
8801700405925,2798,1700408711,21
8801700405926,0671,1700408712,20
8801700405927,6766,1700408713,21
8801700405928,2764,1700408714,23
8801700405929,1163,1700408715,21
8801700405930,3448,1700408716,26
8801700405932,4786,1700408717,26
8801700405933,1940,1700408718,26
8801700405934,0909,1700408719,26
8801700405935,2563,1700408720,25
8801700405936,6924,1700408721,20
8801700405937,8934,1700408722,27
8801700405938,9173,1700408723,27
8801700405939,5344,1700408724,22
8801700405940,5159,1700408725,20
8801700405941,7691,1700408726,23
8801700405942,4572,1700408727,20
8801700405943,1379,1700408728,21
8801700405944,4984,1700408729,21
8801700405945,4068,1700408730,24
8801700405946,8239,1700408731,25
8801700405947,7124,1700408732,26
8801700405948,6696,1700408733,23
8801700405949,0559,1700408734,26
8801700405950,9669,1700408735,23
8801700405951,8218,1700408736,25
8801700405952,8080,1700408737,23
8801700405953,9591,1700408738,27
8801700405954,9232,1700408739,23
8801700405955,4584,1700408740,22
8801700405957,8878,1700408741,22
8801700405958,6301,1700408742,25
8801700405959,1076,1700408743,23
8801700405960,7219,1700408744,20
8801700405961,2449,1700408745,26
8801700405962,1501,1700408746,20
8801700405963,0514,1700408747,21
8801700405964,9517,1700408748,24
8801700405965,4538,1700408749,26
8801700405966,4947,1700408750,26
8801700405967,1184,1700408751,25
8801700405968,4063,1700408752,20
8801700405969,7646,1700408753,23
8801700405970,5973,1700408754,20
8801700405971,9020,1700408755,23
8801700405972,8775,1700408756,22
8801700405973,6506,1700408757,26
8801700405974,6033,1700408758,25
8801700405975,7890,1700408759,21
8801700405976,4140,1700408760,23
8801700405977,7446,1700408761,22
8801700405979,2673,1700408762,20
8801700405980,8046,1700408763,22
8801700405981,5901,1700408764,21
8801700405982,0829,1700408765,21
8801700405983,3281,1700408766,23
8801700405984,8674,1700408767,21
8801700405985,9162,1700408768,26
8801700405986,8219,1700408769,25
8801700405987,1698,1700408770,27
8801700405992,7646,1700408771,27
8801700405995,2421,1700408772,25
8801700405996,1518,1700408773,26
8801700405997,8178,1700408774,27
8801700405998,6331,1700408775,23
